"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Czas_Awarii_24";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_25";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_26";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_27";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_28";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_29";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_3";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_30";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_31";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_4";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_5";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_6";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_7";"2015-11-02 11:42:47";29;1;42310488048,1829
"Czas_Awarii_8";"2015-11-02 11:42:47";29;1;42310488048,1829
